Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2020-01-03,-0.009722208477451644,-0.012139034655920922,-0.005231554177318576,-0.005291086287012914,-0.01245160892688979,-0.01600590053374562,0.02963325829792085
2020-01-06,0.00796834858654627,0.01488557393050649,0.02665430434680971,0.018833425929096315,0.002584658429653164,0.004193615118926797,0.01925463704513497
2020-01-07,-0.004703218496204142,0.0020916204156393725,-0.0019318098828067232,0.002163655999727565,-0.009117721541756496,0.0121065179617732,0.03880052465815398
2020-01-08,0.01608634488678362,-0.007808640261289357,0.007117804009244333,0.010137932128680971,0.015928390013388416,0.0018757835394824784,0.04920482578812169
2020-01-09,0.02124082547876993,0.0047991747864684076,0.010497955031930184,0.014310962199472144,0.012493132401083296,0.010982489466828671,-0.021945011900097344
2020-01-10,0.0022606116805079512,-0.009410596802031268,0.006458610157338063,-0.001099507815226386,-0.00462716703259991,0.005349327128216785,-0.006627297633174267
2020-01-13,0.021364503754568887,0.004322578245699482,0.007747075615055721,0.017655810866182176,0.012024206589726694,0.03135235296147254,0.09768895885093332
2020-01-14,-0.01350339305721926,-0.011558211718052602,-0.00655552008677629,-0.012843048259234546,-0.007042921001707558,-0.018652309082416996,0.024882822120200876
2020-01-15,-0.004285384176257345,-0.003969126548924895,0.006018673200929303,0.009540688438469225,0.006476138253037611,-0.006915040041639564,-0.03610201351305786
2020-01-16,0.012526458394419127,0.00854991102959346,0.007615146414801766,0.002803703837773286,0.01832368204205892,0.013682499814514193,-0.009662477636014799
2020-01-17,0.011070714390032821,-0.00703966144232826,0.020245960269913654,0.0016683179635699208,0.005596633489897362,0.0014058268776457883,-0.005822894156913949
2020-01-21,-0.006776704952714985,0.014629525206926841,0.001845384445047893,-0.0031512371811955875,-0.0035908436708218527,-0.005375545361193224,0.07189030619278935
2020-01-22,0.003569588904458687,-0.0023995494624704516,0.0010928068499158616,-0.0005419237711010716,-0.004804981382169116,0.008752152396636292,0.04086264444061727
2020-01-23,0.004815743684791984,-0.0015259112256781338,0.0005525414836085041,-0.007048481821928965,0.006155828557395937,0.010995006914392924,0.004635122144013071
2020-01-24,-0.002881937438531601,-0.012172426638861644,-0.012473934972383471,-0.008281753000883962,-0.010076837828352225,-0.00941227618425533,-0.012897603180825445
2020-01-27,-0.0294051265260451,-0.01788746376771211,-0.023489522247627126,-0.014086455302154466,-0.016723260621980374,-0.041041033920546255,-0.012039272835579595
2020-01-28,0.02828913377935449,0.01362436592451366,0.013109731478474718,0.013589636984682185,0.01959594395115194,0.03234802764051059,0.015913383222044608
2020-01-29,0.020932650511559014,0.0025630978623367717,0.004274323217141829,0.024978065589601695,0.015592693086801335,-0.009799616857201432,0.024854513769903885
2020-01-30,-0.0014493170437090974,0.006824489189870775,-0.0016816820873628568,-0.06137161477980935,0.028207525723908944,0.0010994748098078766,0.10296225866535558
2020-01-31,-0.04433872247843984,0.07379135586484753,-0.01476376776952315,-0.03636709499495583,-0.014758628515514904,-0.03815939099983556,0.015230690473505337
2020-02-03,-0.0027463554498278198,-0.0022501685803328897,0.03477157613683457,0.011292116947931419,0.024378820829190406,0.01649536647965011,0.19894859376394902
2020-02-04,0.033013524853035436,0.022687342140775613,-0.02508445323239905,0.02762133222083163,0.03291664942528372,0.028294316567523792,0.13725640223576474
