Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2021-10-14,140.6010284423828,164.9929962158203,140.09249877929688,326.2510070800781,292.4007873535156,21.7012996673584,272.7733459472656
2021-10-15,141.6573028564453,170.4510040283203,140.30787658691406,322.5072021484375,293.8109130859375,21.817062377929688,281.010009765625
2021-10-18,143.3296661376953,172.33700561523438,141.70729064941406,333.0137939453125,296.78558349609375,22.17632293701172,290.03668212890625
2021-10-19,145.4911346435547,172.20750427246094,142.16285705566406,337.63153076171875,297.6934814453125,22.24418067932129,288.0899963378906
2021-10-20,145.9801788330078,170.7530059814453,140.70587158203125,338.41607666015625,296.9014892578125,22.05756378173828,288.6000061035156
2021-10-21,146.19532775878906,171.75050354003906,140.82199096679688,339.5083923339844,300.136962890625,22.645357131958008,298.0
2021-10-22,145.42271423339844,166.77749633789062,136.5348663330078,322.3582458496094,298.59161376953125,22.67928123474121,303.2266540527344
2021-10-25,145.37379455566406,166.01849365234375,136.41627502441406,326.4099426269531,297.59686279296875,23.118379592895508,341.6199951171875
2021-10-26,146.03884887695312,168.80349731445312,138.2638397216797,313.6192626953125,299.5091552734375,24.66619300842285,339.4766540527344
2021-10-27,145.57920837402344,169.62449645996094,145.12100219726562,310.05413818359375,312.1227722167969,24.400741577148438,345.9533386230469
2021-10-28,149.21743774414062,172.32850646972656,144.75527954101562,314.7215576171875,313.26239013671875,24.88973045349121,359.0133361816406
2021-10-29,146.50831604003906,168.6215057373047,146.935791015625,321.3254089355469,320.2839050292969,25.514442443847656,371.3333435058594
2021-11-01,145.68678283691406,165.90550231933594,142.42091369628906,327.69097900390625,318.11077880859375,25.773914337158203,402.86334228515625
2021-11-02,146.72348022460938,165.6374969482422,144.3418731689453,325.80413818359375,321.7423400878906,26.34672737121582,390.6666564941406
2021-11-03,148.16116333007812,169.1999969482422,145.49868774414062,329.319580078125,322.5825500488281,26.543323516845703,404.6199951171875
2021-11-04,147.6427764892578,173.85000610351562,147.1556396484375,333.520263671875,324.93914794921875,29.73974609375,409.9700012207031
2021-11-05,148.1717071533203,175.94949340820312,147.73574829101562,338.763671875,324.57208251953125,29.690841674804688,407.36334228515625
