ticker,weight
AAPL,0.14285714285714285
AMZN,0.14285714285714285
GOOGL,0.14285714285714285
META,0.14285714285714285
MSFT,0.14285714285714285
NVDA,0.14285714285714285
TSLA,0.14285714285714285
