ann_return,ann_vol,sharpe,max_drawdown,model,gamma
0.32578692392087216,0.3015455129330056,1.0840134170366913,-0.29985670750001725,Markowitz,4.0
0.2635467066594406,0.25375786835650394,1.0472177485381862,-0.25812848244681086,Markowitz,8.0
0.25280577306068586,0.24317216766515065,1.047113261047104,-0.24967329924190496,Markowitz,16.0
0.3654586438535159,0.4753221001273861,0.8919872680515943,-0.3775129837238502,Markowitz,0.5
0.3622011597220649,0.4755771404399323,0.8866059405910756,-0.37902140268993345,Markowitz,1.0
0.3215418708787696,0.4099869198483528,0.8828057312185881,-0.3559225693776663,Markowitz,2.0
