Date,EqualWeight,Markowitz,BlackLitterman
2025-05-02,0.8904352082242623,0.8590262707604371,0.9034604438015391
2025-05-05,0.8810484787535141,0.8462320862312913,0.893418816769409
2025-05-06,0.8732998226005388,0.8419896847075505,0.8881096721512697
2025-05-07,0.8716089853077551,0.8304803932829424,0.8735064955326434
2025-05-08,0.8828465217546049,0.8400214281685062,0.8855389290994685
2025-05-09,0.8870780637409909,0.8429692386088073,0.888082350566395
2025-05-12,0.9385727017802029,0.8869988096097514,0.9300677565988266
2025-05-13,0.9602008068242673,0.9065202382636315,0.9380849645567302
2025-05-14,0.977265638673667,0.9253965779249979,0.9492544801527275
2025-05-15,0.9666832311380104,0.920352939811702,0.9432072139979104
2025-05-16,0.9717763356637676,0.9258823438821888,0.9480499929143434
2025-05-19,0.9692937724673876,0.9212879617808863,0.9479212839271163
2025-05-20,0.9630416725729852,0.9136833287706017,0.9408688568199564
2025-05-21,0.9533732353953016,0.9043631256661515,0.9342834872131197
2025-05-22,0.9606844536882125,0.9096472745113989,0.9401343155105244
2025-05-23,0.9474426906206728,0.893099318213169,0.9251352794909499
2025-05-27,0.9780000934026697,0.9210855243086802,0.9504344781387041
2025-05-28,0.9730752251970789,0.9175935365903142,0.9460819945272685
2025-05-29,0.9788425525724662,0.9230341306487767,0.9466263983495926
2025-05-30,0.971197699051719,0.9159667209700851,0.9464656673455879
2025-06-02,0.9770073309146615,0.9165858995029786,0.9456258664596735
2025-06-03,0.9791098786867068,0.9216871673423427,0.9442036121012487
2025-06-04,0.9818338689868996,0.9209541089601726,0.9457413165705812
2025-06-05,0.9594776208840653,0.9019190557124346,0.9386599449047025
2025-06-06,0.9800463353588118,0.9201822319932074,0.9567299955375199
2025-06-09,0.9899481023015879,0.9252324741172265,0.9631690547379506
2025-06-10,1.0037264303827316,0.9371605029468033,0.9700412562337146
2025-06-11,0.9949300680966282,0.9279965265574251,0.9622354745710266
2025-06-12,0.9946267244574344,0.9287224335901811,0.9636465881333046
2025-06-13,0.9875541694626208,0.9199226621654895,0.9567686227240094
2025-06-16,1.0030154761416938,0.9313479197360125,0.9676687675969485
2025-06-17,0.9920392754266817,0.9208342163151059,0.9595576748466943
2025-06-18,0.9933308299643799,0.9233285018176182,0.9584739734123248
2025-06-20,0.9840449324269419,0.9203857893936336,0.9520217178038725
2025-06-23,1.000104331774043,0.9293898175884006,0.9599630209766601
2025-06-24,1.0079035030448646,0.9327845357325776,0.9646565139947769
2025-06-25,1.012356632433167,0.9448861262392404,0.9701664685522635
2025-06-26,1.0228365690356953,0.9487894150411523,0.9794004804966674
2025-06-27,1.0339381194177637,0.9575419240817081,0.9883946518242098
2025-06-30,1.0312890332073916,0.9606890905924111,0.988181762269154
2025-07-01,1.0159956064608808,0.9525293966306292,0.9851820778549829
2025-07-02,1.0307053174312248,0.973548442687685,0.9961512540468658
2025-07-03,1.0398082299772096,0.9805766553057533,1.0058128505268837
2025-07-07,1.0234964665625006,0.9625791746482866,0.9934438018138114
2025-07-08,1.0225397420458764,0.9630528040404654,0.9879355365174589
2025-07-09,1.033500817060861,0.9719793721214919,0.9982424393230941
2025-07-10,1.0414144053113537,0.9812851115674143,1.0022508581703764
2025-07-11,1.0455854124464419,0.9848986913192253,1.0076011317919051
2025-07-14,1.046835186467804,0.9822161964096918,1.0070774192359002
2025-07-15,1.049789405276851,0.9903479745445176,1.0093562386157786
2025-07-16,1.0534533671000499,0.9977483149392231,1.0118073693149847
2025-07-17,1.0561826821977478,1.0006425065266717,1.016367354546389
2025-07-18,1.064202292817218,1.0068120191786076,1.021843867025195
2025-07-21,1.0718454093596776,1.0136100533610384,1.0315406149714925
2025-07-22,1.067616230698543,1.013385357688965,1.0318265516826244
2025-07-23,1.0728131138267936,1.0165975128986844,1.0311458081477816
2025-07-24,1.0686155364662415,1.0141476021635496,1.034028264385021
2025-07-25,1.074546623243314,1.0195389899902452,1.0388406573730404
2025-07-28,1.0832959791732564,1.0260528480074784,1.0401276406262425
2025-07-29,1.0756970341544183,1.0220012559032456,1.0387273797330776
2025-07-30,1.075557209384462,1.022892306301202,1.0364179487385563
2025-07-31,1.0904345864838587,1.0135128771150204,1.0426872647928038
2025-08-01,1.0574636694089432,0.9923551447951324,1.0137567270930872
2025-08-04,1.0781309285812235,1.0128415443743797,1.0286574641466375
2025-08-05,1.0724536199447552,1.0079645294415485,1.0240532637599564
2025-08-06,1.0949521781763913,1.0331503319720552,1.0450275598718082
2025-08-07,1.099895938108936,1.0473684182650482,1.0523584279657185
2025-08-08,1.1173380263709147,1.0745893106820774,1.0715664400098648
2025-08-11,1.1178665570880584,1.0731519437787809,1.0694014827248957
2025-08-12,1.1307198489902757,1.0836725759093135,1.0805902988338505
2025-08-13,1.127717770693315,1.0842941363764016,1.0794326940444474
2025-08-14,1.1323145024610577,1.0841759444429777,1.0848001939857987
2025-08-15,1.1283987256456496,1.0791886261328487,1.0821120943396731
2025-08-18,1.1269351531589062,1.0803909373779035,1.0798734012241216
2025-08-19,1.1086979606688632,1.066261391943368,1.0689055938992382
2025-08-20,1.096017594636972,1.0528990072967066,1.0543638645869422
2025-08-21,1.0900715202566988,1.0495628073503347,1.0512187346001403
2025-08-22,1.1184174237609474,1.073071780737869,1.0723992028593476
2025-08-25,1.1227082918870137,1.0786510774775926,1.0730764262871708
2025-08-26,1.1272882035663878,1.0844647499060116,1.0739478885841314
2025-08-27,1.1276439371946865,1.0870288075589447,1.0789216296456454
2025-08-28,1.1328535773181652,1.0931544985581767,1.0892804533189764
2025-08-29,1.1170598874959414,1.0817725009164911,1.0843896125094292
2025-09-02,1.1051359052110963,1.069634100410698,1.075403587233433
2025-09-03,1.128637135155591,1.1079169496938681,1.109639393914894
2025-09-04,1.144081656453691,1.1154101213081578,1.1222135998103029
2025-09-05,1.1417786439547934,1.1133897011402734,1.1159090977217494
2025-09-08,1.1427076268508216,1.1105042654914923,1.116798042926227
2025-09-09,1.151466880851897,1.1139389866714535,1.1204384219452457
2025-09-10,1.1448001732815258,1.1097850459459384,1.1071863725533686
2025-09-11,1.1574076276098297,1.1238176135631543,1.1164762809537265
2025-09-12,1.176049122598125,1.142961822971614,1.1317913098524652
2025-09-15,1.1976358238833602,1.164504655168768,1.1550118201916708
2025-09-16,1.2034854484728814,1.1648273278108128,1.1554023949297638
2025-09-17,1.198014646285198,1.159776742425727,1.1544704274125992
2025-09-18,1.2014778053930024,1.165850895689915,1.1529307730116498
2025-09-19,1.2159974248264083,1.1877785749232046,1.1737299256462397
2025-09-22,1.2252413730997407,1.215578040962337,1.1803947805088912
2025-09-23,1.2058727370902715,1.2010287060862181,1.1674426946278214
2025-09-24,1.2079068749668247,1.1956953439979234,1.163138293676259
2025-09-25,1.1978895575686175,1.1970142041904288,1.1603911169579495
2025-09-26,1.2064238340434634,1.2021478700368533,1.166673054221655
2025-09-29,1.2114790785774865,1.2042707876445664,1.167275386239953
2025-09-30,1.213034055052533,1.2112345350352742,1.1672874086560345
2025-10-01,1.2186363398131792,1.2201537884982374,1.174453255154903
2025-10-02,1.2154191010425601,1.2187946534119798,1.1722961661087785
2025-10-03,1.2064951983482648,1.2168467001211463,1.171113913256239
2025-10-06,1.2227222510396525,1.2268731669055313,1.187922141527948
2025-10-07,1.2096313008594326,1.2139717627684172,1.1769687314418242
2025-10-08,1.2200503550933075,1.2228193260482467,1.1815787506681859
2025-10-09,1.2220122894660943,1.215503487744533,1.1730367036180676
2025-10-10,1.1757794986753864,1.173186688534294,1.1375132944285833
2025-10-13,1.2029984898685944,1.1999554022654775,1.1570011956708783
2025-10-14,1.189071713540565,1.188642292688585,1.1545281178318718
2025-10-15,1.19760329758305,1.1988586729282795,1.1625535395060413
2025-10-16,1.193180914365659,1.1964431592838773,1.1576407319164204
2025-10-17,1.2039631757069487,1.2124594703462983,1.1673430546545438
2025-10-20,1.2230986341149,1.2358278451991247,1.188673308762373
2025-10-21,1.2210382642952706,1.226932647578693,1.186984111237693
2025-10-22,1.214547596196187,1.2192335539337176,1.1819169565285943
2025-10-23,1.2246762731547336,1.2282363051147815,1.1885935177558926
2025-10-24,1.2341132026978059,1.2433492798240215,1.2019538974365545
2025-10-27,1.2648337816443855,1.2784168704133814,1.229607095155809
2025-10-28,1.2815534162318685,1.2948667929485047,1.2388057341219618
2025-10-29,1.2934635861957198,1.3119462478003703,1.2476376303478625
2025-10-30,1.2547010530034515,1.3068562784314348,1.2362016336545916
2025-10-31,1.2697824750703157,1.3073797642003178,1.247536041617694
2025-11-03,1.2831680637319287,1.316854507263249,1.2566004423452044
2025-11-04,1.2558352989912707,1.2937096094322715,1.2426098705865023
2025-11-05,1.2649281979542466,1.2999187437782702,1.247419876452281
2025-11-06,1.238451373705421,1.2826460859901985,1.2320490025612152
2025-11-07,1.2291728524952088,1.2695154736121583,1.2228854992018796
2025-11-10,1.2626140036427245,1.3054338397999388,1.2481126573282177
2025-11-11,1.2597799711747208,1.308007774680294,1.2579167180440414
2025-11-12,1.2448222846311798,1.2989856704903433,1.2484426346252313
2025-11-13,1.2139566181096997,1.269269302085738,1.2242497889460957
2025-11-14,1.216501214281139,1.2732596168291248,1.2252622100501558
2025-11-17,1.2130700000283914,1.2695142560112742,1.2256293843175443
2025-11-18,1.1908886206300344,1.2555559801112361,1.2054203638640408
2025-11-19,1.1984191516796832,1.272535335067467,1.2102229813888044
2025-11-20,1.178527009101764,1.2520910224948865,1.192519521775163
2025-11-21,1.1863646866009525,1.2655358611294094,1.2049478026735416
2025-11-24,1.22520381828231,1.305869201927218,1.2376357759829257
2025-11-25,1.2350249743436077,1.3064903633008698,1.2484698305164958
2025-11-26,1.2409642752105337,1.3126557816899873,1.254114893680214
2025-11-28,1.2497381830336067,1.3130926558312506,1.2649091761775517
2025-12-01,1.2490845072170496,1.3187114419285795,1.2611885313135944
2025-12-02,1.2560492315199618,1.3277751894040941,1.2685268379244161
2025-12-03,1.254272627578849,1.327471497247367,1.2608257441297768
2025-12-04,1.2626750596391334,1.3287336002643533,1.2565779192936422
2025-12-05,1.2671895682491856,1.3281141082414483,1.2600137566563367
2025-12-08,1.2585374512052423,1.3218923937963731,1.2546779096280214
2025-12-09,1.2602572000331476,1.3249763759336546,1.2594208990407503
2025-12-10,1.2607072964320034,1.3273796417538524,1.2568801728149863
2025-12-11,1.2526318141376767,1.3145305942666332,1.2514215261038273
2025-12-12,1.242650585403219,1.3055448515417545,1.2435722099580868
2025-12-15,1.243796849145146,1.3031625949040275,1.2344618493446742
2025-12-16,1.2533066365223753,1.3092549216417841,1.2370100770967867
2025-12-17,1.2274266892701622,1.278286987524802,1.2203586552752843
2025-12-18,1.2516538797826535,1.2960188518704383,1.2391750002848583
2025-12-19,1.2612890345008114,1.313543455402623,1.2470056996735608
2025-12-22,1.2677876533274897,1.3172074713978317,1.2473629708316505
2025-12-23,1.2802605417401292,1.3318324940542836,1.2571072664554026
2025-12-24,1.2817892288935024,1.3335902131094899,1.2597137328329766
2025-12-26,1.278014774528614,1.3320967689843124,1.2570520558768266
2025-12-29,1.2682484338127513,1.3247380503569506,1.254354182615832
2025-12-30,1.2677551195172576,1.3213434332066902,1.2536765807053745
