ann_return,ann_vol,sharpe,max_drawdown,gamma
0.3257875121011764,0.30154535692021106,1.0840153043182565,-0.2998564565401972,4.0
0.26354728673617744,0.25375786111773296,1.0472195886966686,-0.25812844603557217,8.0
0.2528062930702073,0.24317212026652282,1.0471151336713247,-0.2496732397913196,16.0
0.3654582293372226,0.4753221327807471,0.8919865826926883,-0.37751317723990385,0.5
0.36220097047877187,0.4755771709729437,0.8866056141657793,-0.3790214887584402,1.0
0.32154325248963866,0.409986650948669,0.8828086063945992,-0.35592244545124885,2.0
